14862;NO_CAS;N(c1c(cccc1C(C)C)C(C)C)=C(Nc2c(cccc2C(C)C)C(C)C)S;0;TS;0,1;non-mutagenic;-0,49;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,579;0,782;1;0,352;True;0,85;non-mutagenic;;0,314;0,756;0,503;0,497;0,51;non-mutagenic;0;0;;0,519;0,782;0,648;0,352;0,85;mutagenic;4;0,522;0,771;0,249;0,501;1;non-mutagenic;mutagenic;non-mutagenic
14863;NO_CAS;O(CC(OCC=C)COCC1OC(OC1)(C)C)CC2OC(OC2)(C)C;1;TS;0,12;non-mutagenic;0,26;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,897;0,804;1;1;True;1;non-mutagenic;;0,616;0,741;1;0,502;0,85;non-mutagenic;0;1;SM202;0,897;0,804;1;1;1;non-mutagenic;4;0,898;0,807;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14864;NO_CAS;OC(COCC1OC(OC1)(C)C)COCC2OC(OC2)(C)C;0;TS;0,29;non-mutagenic;0,44;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,814;0,811;1;0,667;True;1;non-mutagenic;;0,532;0,755;0,519;0,519;0,85;non-mutagenic;0;1;SM202;0,814;0,811;1;0,667;1;non-mutagenic;4;0,896;0,803;1;1;1;non-mutagenic;mutagenic;non-mutagenic
14865;NO_CAS;OC(COc1ccc(cc1)C(c2ccc(OCC(O)CNCCC[Si](OCC)(OCC)OCC)cc2)(C)C)CNCCC[Si](OCC)(OCC)OCC;0;TS;0,14;non-mutagenic;0,19;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,353;0,778;1;1;True;0,4;non-mutagenic;;0,285;0,702;1;1;0,34;non-mutagenic;0;1;SM149;0,353;0,778;1;1;0,4;non-mutagenic;4;0,573;0,77;0,757;1;0,7;non-mutagenic;non-mutagenic;non-mutagenic
14866;NO_CAS;Fc1cnc(nc1(O[Si](C)(C)C))O[Si](C)(C)C;0;TS;-0,43;non-mutagenic;0,15;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,242;0,77;0,666;0,338;True;0,4;non-mutagenic;;0,292;0,739;1;1;0,34;non-mutagenic;0;0;;0,242;0,77;0,666;0,338;0,4;non-mutagenic;4;0,566;0,747;0,477;0,74;0,85;non-mutagenic;non-mutagenic;non-mutagenic
14867;NO_CAS;O=C(OCc1ccccc1)C(c2ccc(O)cc2)c3ccc(O)cc3;0;TS;0,06;non-mutagenic;-0,02;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,93;0,864;1;1;True;1;non-mutagenic;;0,935;0,875;1;1;1;non-mutagenic;0;1;SM195;0,93;0,864;1;1;1;non-mutagenic;4;0,867;0,863;0,757;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14869;NO_CAS;O=C(O)c2c(O)c(nc1ccc(cc12)C(C)C)C;0;TS;0,53;mutagenic;-0,05;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,915;0,838;1;1;True;1;non-mutagenic;;0,748;0,785;1;0,509;1;mutagenic;2;0;"SM26; SM99";0;0,838;0;0;1;non-mutagenic;4;0,919;0,845;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14870;NO_CAS;O=C(C=NO)Nc1ccc(cc1)C(C)C;0;TS;0,6;mutagenic;0,22;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,856;0,892;1;0,673;True;1;non-mutagenic;;0;0,864;1;0;1;mutagenic;1;1;"SM104; SM198";0,646;0,892;0,668;0,327;1;non-mutagenic;4;0,741;0,888;0,507;0,754;1;mutagenic;mutagenic;non-mutagenic
14871;NO_CAS;O=C(c1ccccc1)C(=NO)C(=O)c2ccccc2;0;TS;-0,02;non-mutagenic;0,27;non-mutagenic;1;mutagenic;non-mutagenic;;0,83;0,842;1;0,668;True;1;non-mutagenic;;0,642;0,824;0,501;0,501;1;non-mutagenic;0;1;SM198;0,83;0,842;1;0,668;1;non-mutagenic;4;0,65;0,842;0,501;0,501;1;mutagenic;non-mutagenic;non-mutagenic
14872;NO_CAS;N#Cc1cnc(O)cc1;0;TS;0,43;non-mutagenic;0,25;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,92;0,847;1;1;True;1;non-mutagenic;;0;0,783;1;0;0,85;non-mutagenic;0;1;SM192;0,92;0,847;1;1;1;non-mutagenic;4;0,919;0,844;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14873;NO_CAS;O=C(O)CCCCCC(c1ccccc1)C=2C(=O)C(=C(C(=O)C=2C)C)C;0;TS;0,04;non-mutagenic;0,52;mutagenic;0,33;non-mutagenic;mutagenic;SA12 Quinones;0,523;0,816;0,335;0,335;True;1;mutagenic;SA12 Quinones;0;0,769;0,499;0;1;non-mutagenic;0;5;"SM141; SM143; SM163; SM177; SM180";0;0,816;0;0,665;1;non-mutagenic;4;0,78;0,814;0,748;0,748;1;non-mutagenic;mutagenic;non-mutagenic
14874;NO_CAS;O=C(O)CCCCC=Cc1ccccc1;0;TS;0,2;non-mutagenic;-0,02;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,836;0,848;1;0,68;True;1;non-mutagenic;;0,889;0,79;1;1;1;non-mutagenic;0;1;SM177;0,836;0,848;1;0,68;1;non-mutagenic;4;0,859;0,852;0,752;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14875;NO_CAS;O=C3c1ccccc1SN3(c2ccccc2);0;TS;0,47;non-mutagenic;0;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,818;1;0;True;0,6;non-mutagenic;;0;0,819;1;0;0,51;non-mutagenic;0;0;;0;0,818;0,659;0;0,6;mutagenic;4;0,71;0,822;0,501;0,752;1;non-mutagenic;mutagenic;non-mutagenic
14877;NO_CAS;O=C(OC(C)(C)C)N1CCNC(C(=O)NC(C)(C)C)C1;0;TS;0,39;non-mutagenic;0,26;non-mutagenic;0,33;non-mutagenic;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0;0,78;0;0;True;1;mutagenic;SA16 Alkyl carbamate and thiocarbamate;0,504;0,703;0,499;0,501;0,85;mutagenic;2;3;"SM94; SM98; SM115; SM156; SM164";0;0,78;0,327;0;1;non-mutagenic;4;0,766;0,787;0,755;0,739;1;non-mutagenic;mutagenic;non-mutagenic
14878;NO_CAS;O=Cc1[nH]c(nc1Cl)CCCC;0;TS;0,34;non-mutagenic;0,8;mutagenic;0;non-mutagenic;non-mutagenic;;0,774;0,736;0,664;1;True;1;mutagenic;SA11 Simple aldehyde;0,511;0,719;0,502;0,502;0,85;non-mutagenic;0;0;;0,858;0,736;1;1;1;non-mutagenic;4;0,801;0,739;1;0,752;1;non-mutagenic;non-mutagenic;non-mutagenic
14879;NO_CAS;OCc1[nH]c(nc1Cl)CCCC;0;TS;0,32;non-mutagenic;0,4;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,737;0;1;True;1;non-mutagenic;;0,603;0,727;0,494;0,506;1;non-mutagenic;0;0;;0,858;0,737;1;1;1;non-mutagenic;4;0,857;0,735;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14880;NO_CAS;O=C(O)C(C)C1NC(=O)C1(C(O[Si](C)(C)C(C)(C)C)C);0;TS;-0,18;non-mutagenic;-0,03;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,289;0,782;0,672;0,665;True;0,4;non-mutagenic;;0;0,73;0;0,517;0,4;non-mutagenic;0;3;"SM169; SM177; SM182";0,289;0,782;0,672;0,665;0,4;non-mutagenic;4;0,459;0,809;1;1;0,51;non-mutagenic;non-mutagenic;non-mutagenic
14881;NO_CAS;n1cc(cnc1c2ccc(cc2)C3CCC(CCC)CC3)CCCC;0;TS;0,25;non-mutagenic;0,21;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,808;0,798;1;0,669;True;1;non-mutagenic;;0;0,737;0;1;1;non-mutagenic;0;4;"SM141; SM163; SM169; SM182";0,808;0,798;1;0,669;1;non-mutagenic;4;0,77;0,793;0,746;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
14882;NO_CAS;O=C(NNC(C)(C)C)c2ccc1OCCCc1c2C;0;TS;0,5;mutagenic;0,16;non-mutagenic;1;mutagenic;mutagenic;SA13 Hydrazine;0;0,814;0,668;0;True;1;mutagenic;SA13 Hydrazine;0;0,781;0;0,495;0,85;mutagenic;1;0;SM103;0;0,814;1;0;1;non-mutagenic;4;0,898;0,806;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14885;NO_CAS;n1cc(cnc1c2ccc(cc2)C3CCC(CCC)CC3)CCC;0;TS;0,34;non-mutagenic;0,53;mutagenic;0,33;non-mutagenic;non-mutagenic;;0,811;0,804;1;0,67;True;1;non-mutagenic;;0;0,747;0;1;1;non-mutagenic;0;4;"SM141; SM163; SM169; SM182";0,811;0,804;1;0,67;1;non-mutagenic;4;0,771;0,796;0,745;0,75;1;non-mutagenic;non-mutagenic;non-mutagenic
14886;NO_CAS;O=CN1N(C=O)CC(C1)Br;1;TS;;;0,28;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,677;0,785;1;0,34;True;1;non-mutagenic;;0,619;0,766;0,498;0,502;1;mutagenic;2;0;"SM93; SM103";0,722;0,785;0,667;0,66;1;mutagenic;4;0,697;0,793;0,502;0,748;1;mutagenic;mutagenic;mutagenic
14888;NO_CAS;O=C(COc1ccc(cc1)C(C)(C)CC)Cl;0;TS;0,34;non-mutagenic;0,09;non-mutagenic;1;mutagenic;mutagenic;SA1 Acyl halides;0,708;0,865;1;0,336;True;1;mutagenic;SA1 Acyl halides;0;0,846;1;0;0,6;mutagenic;1;0;SM106;0,64;0,865;0,666;0,336;1;mutagenic;4;0,651;0,849;0,499;0,501;1;mutagenic;non-mutagenic;non-mutagenic
14889;NO_CAS;O=C(Oc1ccccc1)Nc2ccc(cc2)NNC(=O)COc3ccc(cc3)C(C)(C)CC;0;TS;0,19;non-mutagenic;0,17;non-mutagenic;0,67;mutagenic;mutagenic;SA13 Hydrazine;0,611;0,793;0,666;0,334;True;1;mutagenic;SA13 Hydrazine;0;0,754;1;0;1;mutagenic;4;0;"SM87; SM98; SM103; SM105";0,677;0,793;1;0,334;1;mutagenic;4;0,755;0,802;1;0,506;1;mutagenic;mutagenic;non-mutagenic
14890;NO_CAS;O=C(O)COc1ccc(cc1)C(C)(C)CC;0;TS;0,24;non-mutagenic;0,09;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,846;0,88;1;0,66;True;1;non-mutagenic;;0,923;0,851;1;1;1;non-mutagenic;0;0;;0,764;0,88;0,665;0,66;1;non-mutagenic;4;0,928;0,861;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14891;NO_CAS;O=Cc1ccccc1S;1;TS;0,23;non-mutagenic;0,41;non-mutagenic;;;non-mutagenic;;0,944;0,891;1;1;True;1;mutagenic;SA11 Simple aldehyde;0;0,879;0,491;0;0,85;non-mutagenic;0;0;;0,944;0,891;1;1;1;non-mutagenic;4;0,941;0,886;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14892;NO_CAS;O=C(c2ccc1OCCCc1c2C)Cl;1;TS;0,5;non-mutagenic;0,73;mutagenic;1;mutagenic;mutagenic;SA1 Acyl halides;0;0,831;0,667;0;True;1;mutagenic;SA1 Acyl halides;0;0,802;0,52;0;0,6;mutagenic;1;0;SM20;0;0,831;1;0;1;non-mutagenic;4;0,599;0,831;0,248;0,751;1;mutagenic;non-mutagenic;mutagenic
14893;NO_CAS;O=C(O)c2ccc1OCCCc1c2C;0;TS;0,01;non-mutagenic;-0,05;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,835;0,851;1;0,671;True;1;non-mutagenic;;0,766;0,824;0,508;1;1;non-mutagenic;0;0;;0,835;0,851;1;0,671;1;non-mutagenic;4;0,651;0,848;0,495;0,505;1;non-mutagenic;non-mutagenic;non-mutagenic
14894;NO_CAS;O=C(OCC)c2ccc1OCCCc1c2C;0;TS;0,32;non-mutagenic;0,19;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,828;0,838;1;0,67;True;1;non-mutagenic;;0,761;0,823;1;0,495;1;non-mutagenic;0;2;"SM146; SM170";0,749;0,838;0,67;0,67;1;mutagenic;4;0,649;0,842;0,5;0,5;1;non-mutagenic;non-mutagenic;non-mutagenic
14895;NO_CAS;O=C(OCC)C2=C(C1=C(OCCC1)CC2)C;0;TS;0,39;non-mutagenic;0,45;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,815;0,813;1;0,669;True;1;non-mutagenic;;0,734;0,777;0,48;1;1;mutagenic;1;4;"SM55; SM166; SM178; SM180; SM187";0,619;0,813;0,673;0,331;1;non-mutagenic;4;0,842;0,821;0,744;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14896;NO_CAS;O=Cc1c(ncs1)C;0;TS;0,28;non-mutagenic;0,62;mutagenic;0,67;mutagenic;mutagenic;;0,728;0,786;0,673;0,673;True;1;mutagenic;SA11 Simple aldehyde;0,501;0,732;1;0,49;0,7;non-mutagenic;0;0;;0,507;0,786;0,327;0,327;1;mutagenic;4;0,825;0,787;0,75;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14897;NO_CAS;O=C(OCc1ccc(OC)cc1)C5=C(C=Cc2c(ncs2)C)CSC4N5(C(=O)C4(NC(=O)Cc3ccccc3));0;TS;0,12;non-mutagenic;-0,3;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,891;0,794;1;1;True;1;non-mutagenic;;0,603;0,742;1;1;0,7;non-mutagenic;0;1;SM176;0,891;0,794;1;1;1;non-mutagenic;4;0,637;0,796;0,51;0,51;1;non-mutagenic;non-mutagenic;non-mutagenic
14898;NO_CAS;O=C(Nc1ccccc1)c2ccccc2SC;0;TS;0,81;mutagenic;0,4;non-mutagenic;1;mutagenic;mutagenic;;0,936;0,876;1;1;True;1;non-mutagenic;;0;0,872;1;0;0,85;non-mutagenic;0;0;;0;0,876;0,655;0;1;mutagenic;4;0,87;0,87;0,755;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14899;NO_CAS;O=CN1N(C=O)CC(C1)S;1;TS;0,29;non-mutagenic;0,43;non-mutagenic;0,67;mutagenic;non-mutagenic;;0,811;0,805;1;0,67;True;1;non-mutagenic;;0,532;0,782;0,499;0,501;0,85;mutagenic;1;0;SM103;0,68;0,805;1;0,33;1;mutagenic;4;0,777;0,809;0,746;0,746;1;non-mutagenic;mutagenic;non-mutagenic
14900;NO_CAS;O=S(=O)(O)OCCS(=O)(=O)c1ccc(cc1)Nc2nc(nc(n2)Cl)Cl;0;TS;0,21;non-mutagenic;0,69;mutagenic;0,33;non-mutagenic;non-mutagenic;;0,745;0,768;1;1;True;0,85;non-mutagenic;;0,448;0,77;1;1;0,51;mutagenic;1;2;"SM74; SM120; SM168";0;0,768;1;0;0,85;non-mutagenic;4;0,622;0,755;0,502;1;0,85;non-mutagenic;non-mutagenic;non-mutagenic
14901;NO_CAS;Oc1ccnn1CC;1;TS;0,26;non-mutagenic;0,33;non-mutagenic;0,33;non-mutagenic;mutagenic;;0,497;0,757;0,326;0,326;True;1;non-mutagenic;;0;0,734;1;0;0,51;mutagenic;1;0;SM96;0,596;0,757;0,674;0,326;1;non-mutagenic;4;0,614;0,758;0,491;0,504;1;non-mutagenic;non-mutagenic;non-mutagenic
14902;NO_CAS;O=C(OCCC[Si](OC)(OC)OC)CCCCCCCC=CCCCCCCCC;0;TS;0,33;non-mutagenic;;;0,33;non-mutagenic;non-mutagenic;;0,372;0,867;1;1;True;0,4;non-mutagenic;;0,353;0,78;1;1;0,4;non-mutagenic;0;5;"SM113; SM143; SM163; SM177; SM178";0,372;0,867;1;1;0,4;non-mutagenic;4;0,56;0,852;0,752;0,752;0,7;non-mutagenic;non-mutagenic;non-mutagenic
14903;NO_CAS;O=C(Nc1cc(ccc1(OCCCCCCCCCCCCCCCCCC))S(=O)(=O)Nc2ccccc2Cl)C(C(=O)n4ccc3ccccc34)Cl;0;TS;-0,12;non-mutagenic;0,37;non-mutagenic;0,33;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0,391;0,732;1;0,336;True;0,6;mutagenic;SA8 Aliphatic halogens;0,364;0,727;1;0,491;0,51;mutagenic;4;3;"SM45; SM76; SM86; SM106; SM138; SM157; SM163";0,353;0,732;0,664;0,336;0,6;non-mutagenic;4;0,571;0,743;0,49;0,754;0,85;mutagenic;non-mutagenic;non-mutagenic
14904;NO_CAS;n1cc(ccc1Cl)CN;0;TS;0,54;mutagenic;0,05;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,636;0,849;0,669;0,339;True;1;non-mutagenic;;0;0,83;1;0;1;non-mutagenic;0;0;;0,536;0,849;0,339;0,339;1;mutagenic;4;0,721;0,849;0,504;0,746;1;non-mutagenic;non-mutagenic;non-mutagenic
14905;NO_CAS;N#Cc1cnc(cc1)Cl;0;TS;0,24;non-mutagenic;-0,09;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,536;0,865;0,333;0,333;True;1;non-mutagenic;;0;0,811;1;0;0,85;non-mutagenic;0;1;SM192;0,536;0,865;0,333;0,333;1;mutagenic;4;0,74;0,878;0,754;0,515;1;non-mutagenic;non-mutagenic;non-mutagenic
14907;NO_CAS;O=C(Nc1ccc(OCCOCC)c(c1)S(=O)(=O)NCC(c2nc3c(c(nn3([nH]2))C)Cl)C)C(Oc4ccc(cc4C(C)(C)CC)C(C)(C)CC)CCCCCC;0;TS;0,23;non-mutagenic;-0,32;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,519;0,747;1;1;True;0,6;non-mutagenic;;0,502;0,701;1;1;0,6;mutagenic;1;4;"SM96; SM117; SM138; SM163; SM177";0;0,747;0,334;0;0,6;non-mutagenic;4;0,518;0,746;1;1;0,6;non-mutagenic;;non-mutagenic
14908;NO_CAS;O=C(O)CCC(=O)OCCCCCCCCCCCCCC;0;TS;0,11;non-mutagenic;;;0;non-mutagenic;non-mutagenic;;0,955;0,913;1;1;True;1;non-mutagenic;;0,907;0,822;1;1;1;non-mutagenic;0;5;"SM137; SM157; SM163; SM178; SM188";0,955;0,913;1;1;1;non-mutagenic;4;0,949;0,901;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14909;NO_CAS;N#CC(C(=O)NC(c1ccccc1)(C)C)c2ccccc2;0;TS;0,4;non-mutagenic;0,18;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,599;0,866;1;0,328;True;0,85;non-mutagenic;;0,464;0,835;1;0,515;0,6;mutagenic;1;3;"SM47; SM165; SM179; SM192";0,716;0,866;1;0,672;0,85;non-mutagenic;4;0,613;0,886;0,24;0,747;1;non-mutagenic;non-mutagenic;non-mutagenic
14910;NO_CAS;N#CC=3C(=O)N(C(O)=C(N=Nc1cccc(c1)C(=O)OCCOc2ccccc2)C=3C)C;1;TS;0,33;non-mutagenic;0,28;non-mutagenic;0,67;mutagenic;mutagenic;;0,51;0,765;0,667;0,331;True;0,85;mutagenic;SA10 alfa, beta unsaturated carbonyls;0;0,757;0;0;0,6;mutagenic;2;5;"SM98; SM100; SM146; SM165; SM170; SM179; SM192";0,564;0,765;1;0,331;0,85;mutagenic;4;0,69;0,777;0,75;0,501;1;mutagenic;non-mutagenic;non-mutagenic
14911;NO_CAS;O=[N+]([O-])c4cc(c(N=Nc1ccc3c(c1)c2ccccc2n3CCO)c(c4)Cl)Cl;1;TS;0,66;mutagenic;0,95;mutagenic;1;mutagenic;mutagenic;"SA19 Heterocyclic Polycyclic Aromatic Hydrocarbons; SA27 Nitro aromatic; SA29 Aromatic diazo";0,906;0,821;1;1;True;1;mutagenic;"SA19 Heterocyclic Polycyclic Aromatic Hydrocarbons; SA27 Nitro aromatic; SA29 Aromatic diazo";0,538;0,784;0,511;0,511;0,85;mutagenic;6;1;"SM33; SM38; SM49; SM69; SM76; SM105; SM183";0,906;0,821;1;1;1;mutagenic;4;0,922;0,851;1;1;1;mutagenic;mutagenic;mutagenic
14912;NO_CAS;N#Cc2nc(N=Nc1ccc(cc1(NC(=O)C))N(CCC)CCC)[nH]c2(C#N);0;TS;0,85;mutagenic;0,66;mutagenic;0,67;mutagenic;mutagenic;SA29 Aromatic diazo;0,723;0,786;0,664;0,664;True;1;mutagenic;"SA28ter Aromatic N-acyl amine; SA29 Aromatic diazo";0,526;0,748;0,512;0,512;0,85;mutagenic;4;1;"SM6; SM70; SM95; SM105; SM192";0,723;0,786;0,664;0,664;1;mutagenic;4;0,846;0,825;1;0,753;1;mutagenic;mutagenic;non-mutagenic
14913;NO_CAS;O=C(Nc1cccc(c1)N(CCCC)CCCC)C;0;TS;0,28;non-mutagenic;0,05;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,835;0,853;0,667;1;True;1;mutagenic;SA28ter Aromatic N-acyl amine;0,896;0,803;1;1;1;mutagenic;1;0;SM95;0;0,853;0;0;1;non-mutagenic;4;0,853;0,842;0,747;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14914;NO_CAS;O=S(=O)(O)c1ccc2N=C(C)C(c2(c1))(C)C;0;TS;0;non-mutagenic;0,3;non-mutagenic;0,33;non-mutagenic;non-mutagenic;;0,913;0,833;1;1;True;1;non-mutagenic;;0,641;0,795;0,517;0,517;1;non-mutagenic;0;1;SM168;0,825;0,833;0,668;1;1;non-mutagenic;4;0,845;0,82;1;0,758;1;non-mutagenic;non-mutagenic;non-mutagenic
14916;NO_CAS;O=S(=O)(O)c3cc(ccc3(C=Cc1ccc(cc1S(=O)(=O)O)Nc2nc(nc(n2)NCCS(=O)(=O)O)NCCS(=O)(=O)O))Nc4nc(nc(n4)NCCS(=O)(=O)O)NCCS(=O)(=O)O;0;TS;0,1;non-mutagenic;0,3;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,691;0,768;1;0,386;True;1;non-mutagenic;;0,606;0,734;0,497;0,503;1;mutagenic;2;2;"SM44; SM104; SM120; SM205";0,687;0,768;0,614;0,614;1;mutagenic;3;0,844;0,712;1;1;1;non-mutagenic;mutagenic;non-mutagenic
14917;NO_CAS;O=S(=O)(Nc5cc(cc(c2nn3nc(OCCOc1ccccc1)c(c3([nH]2))Sc4cc(ccc4(OCCCC))C(C)(C)CC(C)(C)C)c5(OCCCCCCCC))NS(=O)(=O)c6cc(ccc6(OCCCCCCCC))C(C)(C)CC(C)(C)C)c7ccccc7;0;TS;0,32;non-mutagenic;-0,2;non-mutagenic;0;non-mutagenic;non-mutagenic;;0;0,669;1;0,666;False;0,6;non-mutagenic;;0,295;0,671;0,494;0,506;0,51;mutagenic;3;3;"SM86; SM95; SM96; SM138; SM163; SM182";0,336;0,669;0,661;0,334;0,6;non Predicted;0;-;-;-;-;-;non-mutagenic;;non-mutagenic
14919;NO_CAS;Fc1cccc(c1)C2CCC(CCC)CC2;0;TS;0,38;non-mutagenic;0,21;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,801;0,78;1;0,679;True;1;non-mutagenic;;0,291;0,744;0,505;1;0,4;non-mutagenic;0;4;"SM141; SM163; SM169; SM182";0,801;0,78;1;0,679;1;non-mutagenic;4;0,748;0,79;0,5;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14920;NO_CAS;O=C(OCCCCCCCCCCCCCC)c1ccc(OC)c(c1)NC(=O)C(C(=O)C(C)(C)C)Br;1;TS;-0,04;non-mutagenic;0,08;non-mutagenic;0;non-mutagenic;mutagenic;SA8 Aliphatic halogens;0;0,815;1;0;True;1;mutagenic;SA8 Aliphatic halogens;0;0,756;1;0;1;mutagenic;2;6;"SM86; SM93; SM146; SM154; SM157; SM163; SM170; SM182";0;0,815;1;0;1;non-mutagenic;4;0,9;0,809;1;1;1;mutagenic;non-mutagenic;non-mutagenic
14921;NO_CAS;O=C(OCCCCCCCCCCCCCC)c1ccc(OC)c(c1)NC(=O)C(C(=O)C(C)(C)C)N2C(=O)N(C)C(OCCCCCC)C2(=O);0;TS;-0,08;non-mutagenic;-0,46;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,865;0,747;1;1;True;1;non-mutagenic;;0,848;0,718;1;1;1;mutagenic;3;10;"SM86; SM94; SM98; SM115; SM128; SM146; SM154; SM156; SM157; SM163; SM170; SM176; SM182";0;0,747;1;0;1;non-mutagenic;4;0,802;0,742;1;0,754;1;non-mutagenic;non-mutagenic;non-mutagenic
14923;NO_CAS;O=C(OCCCCCCCCCCCCCC)c1ccc(OC)c(c1)NC(=O)CC(=O)C(C)(C)C;0;TS;-0,11;non-mutagenic;0,05;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,914;0,835;1;1;True;1;non-mutagenic;;0,881;0,776;1;1;1;mutagenic;1;6;"SM86; SM146; SM154; SM157; SM163; SM170; SM182";0;0,835;1;0;1;non-mutagenic;4;0,912;0,831;1;1;1;non-mutagenic;non-mutagenic;non-mutagenic
14924;NO_CAS;n1c(nc(nc1C(Cl)(Cl)Cl)C(Cl)(Cl)Cl)c2ccc(OC)c3ccccc23;0;TS;;;0,23;non-mutagenic;1;mutagenic;non-mutagenic;;0,661;0,748;1;0,342;True;1;non-mutagenic;;0,737;0,753;1;1;0,85;mutagenic;1;1;"SM85; SM120";0,779;0,748;1;0,658;1;non-mutagenic;4;0,682;0,753;0,746;0,512;1;mutagenic;mutagenic;mutagenic
14925;NO_CAS;O=C(OC)C1CC(C)CCC1(C(C)C);0;TS;0,17;non-mutagenic;-0,07;non-mutagenic;0;non-mutagenic;non-mutagenic;;0,841;0,863;0,671;1;True;1;non-mutagenic;;0,742;0,777;1;0,502;1;non-mutagenic;0;5;"SM143; SM163; SM169; SM177; SM182";0,841;0,863;0,671;1;1;non-mutagenic;4;0,804;0,862;0,751;0,751;1;non-mutagenic;non-mutagenic;non-mutagenic
14926;NO_CAS;N#CC=3C(=O)N(C(=O)C(=Cc1c(nc(N(CCCC)CCCC)s1)c2ccccc2)C=3C)N(C(=O)c4ccccc4)C(=O)C;0;TS;-0,12;non-mutagenic;-0,33;non-mutagenic;0;non-mutagenic;mutagenic;SA13 Hydrazine;0,585;0,726;0,666;0,334;True;1;mutagenic;"SA10 alfa, beta unsaturated carbonyls; SA13 Hydrazine";0,606;0,715;1;0,505;0,85;mutagenic;2;4;"SM47; SM103; SM165; SM179; SM180; SM192";0,647;0,726;1;0,334;1;non-mutagenic;4;0,741;0,728;0,754;0,754;1;non-mutagenic;;non-mutagenic
14927;NO_CAS;N#Cc1cc([N+](=O)[O-])sc1(N);1;TS;0,69;mutagenic;1,08;mutagenic;0,67;mutagenic;mutagenic;SA27 Nitro aromatic;0,903;0,816;1;1;True;1;mutagenic;"SA27 Nitro aromatic; SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions)";0,755;0,788;1;1;0,85;mutagenic;1;1;"SM9; SM192";0,702;0,816;0,365;1;1;mutagenic;4;0,912;0,832;1;1;1;mutagenic;mutagenic;mutagenic
14928;NO_CAS;Oc1n[nH]c(N)c1;0;TS;0,47;non-mutagenic;0,33;non-mutagenic;0,33;non-mutagenic;mutagenic;;0,791;0,764;1;0,671;True;1;mutagenic;SA28 Primary aromatic amine, hydroxyl amine and its derived esters (with restrictions);0,522;0,775;0,487;0,487;0,85;mutagenic;1;0;SM96;0,713;0,764;0,661;0,671;1;mutagenic;4;0,813;0,767;1;0,741;1;mutagenic;mutagenic;non-mutagenic
14929;NO_CAS;O=S(=O)(O)c2cc(N)ccc2(Oc1ccc(OC)cc1);0;TS;0,46;non-mutagenic;0,08;non-mutagenic;0,33;non-mutagenic;mutagenic;;0;0,838;0,334;0;True;1;non-mutagenic;;0,762;0,816;0,508;1;1;mutagenic;1;1;"SM54; SM205";0;0,838;1;0;1;non-mutagenic;4;0,854;0,842;1;0,751;1;non-mutagenic;non-mutagenic;mutagenic
